product_code,item_category_id,category,n_obs,n_stores,n_weeks,total_units,total_revenue,unique_prices,mean_price,std_price,median_units,max_units,return_units,promo_ref_rows,promo_rate,price_cv,coverage_rate,promo_ref_coverage,return_rate
12299,62,"Подарки - Гаджеты, роботы, спорт",1,1,1,1.0,2398.0,1,2398.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
1230,58,Музыка - Винил,1,1,1,1.0,1149.0,1,1149.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
12300,62,"Подарки - Гаджеты, роботы, спорт",14,5,12,16.0,11574.0,3,684.0,221.82114,1.0,2.0,0.0,1,1.0,0.3242999,0.009589041095890411,0.07142857142857142,0.0
12301,62,"Подарки - Гаджеты, роботы, спорт",9,5,9,10.0,3431.0,4,353.66666,91.93204,1.0,2.0,0.0,0,,0.2599398,0.0061643835616438354,0.0,0.0
12302,62,"Подарки - Гаджеты, роботы, спорт",2,2,2,2.0,4196.0,2,2098.0,424.26407,1.0,1.0,0.0,0,,0.2022231,0.0013698630136986301,0.0,0.0
12303,62,"Подарки - Гаджеты, роботы, спорт",2,1,2,2.0,5596.0,2,2798.0,282.8427,1.0,1.0,0.0,0,,0.10108746,0.0013698630136986301,0.0,0.0
12304,62,"Подарки - Гаджеты, роботы, спорт",1,1,1,1.0,3999.0,1,3999.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
12305,62,"Подарки - Гаджеты, роботы, спорт",4,4,4,4.0,2493.0,2,623.25,250.5,1.0,1.0,0.0,0,,0.40192538,0.0027397260273972603,0.0,0.0
12306,62,"Подарки - Гаджеты, роботы, спорт",11,5,11,13.0,10280.0,3,798.4545,205.42705,1.0,2.0,0.0,1,1.0,0.25728083,0.007534246575342466,0.09090909090909091,0.0
12307,62,"Подарки - Гаджеты, роботы, спорт",2,2,2,2.0,3796.0,2,1898.0,141.42136,1.0,1.0,0.0,0,,0.07451072,0.0013698630136986301,0.0,0.0
12308,62,"Подарки - Гаджеты, роботы, спорт",1,1,1,1.0,1998.0,1,1998.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
12310,62,"Подарки - Гаджеты, роботы, спорт",1,1,1,1.0,2598.0,1,2598.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
12311,62,"Подарки - Гаджеты, роботы, спорт",7,4,6,7.0,3589.0,3,512.7143,90.450195,1.0,1.0,0.0,0,,0.17641442,0.004794520547945206,0.0,0.0
12312,62,"Подарки - Гаджеты, роботы, спорт",1,1,1,1.0,1798.0,1,1798.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
12313,40,Кино - DVD,33,13,22,45.0,12547.0,3,271.48486,50.566864,1.0,5.0,0.0,3,1.0,0.18626034,0.022602739726027398,0.09090909090909091,0.0
12314,55,Музыка - CD локального производства,5,3,5,5.0,550.0,1,110.0,0.0,1.0,1.0,0.0,0,,0.0,0.003424657534246575,0.0,0.0
12316,37,Кино - Blu-Ray,18,8,15,18.0,8982.0,1,499.0,0.0,1.0,1.0,0.0,0,,0.0,0.012328767123287671,0.0,0.0
12318,40,Кино - DVD,158,20,65,177.0,24273.0,2,136.34177,21.81035,1.0,4.0,0.0,87,0.3218390804597701,0.15996823,0.10821917808219178,0.5506329113924051,0.0
12319,40,Кино - DVD,13,11,8,13.0,1937.0,1,149.0,0.0,1.0,1.0,0.0,0,,0.0,0.008904109589041096,0.0,0.0
12320,37,Кино - Blu-Ray,12,11,10,12.0,1788.0,1,149.0,0.0,1.0,1.0,0.0,0,,0.0,0.00821917808219178,0.0,0.0
12321,40,Кино - DVD,163,20,27,369.0,143460.4,4,377.4012,70.24488,1.0,18.0,1.0,86,0.16279069767441862,0.18612786,0.11164383561643836,0.5276073619631901,0.002702702702702703
12322,37,Кино - Blu-Ray,105,19,27,154.0,69169.62,14,433.1838,113.52732,1.0,9.0,0.0,40,0.575,0.26207656,0.07191780821917808,0.38095238095238093,0.0
12323,55,Музыка - CD локального производства,65,16,47,68.0,13532.0,1,199.0,0.0,1.0,2.0,0.0,20,0.0,0.0,0.04452054794520548,0.3076923076923077,0.0
12324,55,Музыка - CD локального производства,1,1,1,1.0,349.0,1,349.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
12325,55,Музыка - CD локального производства,4,4,4,4.0,796.0,1,199.0,0.0,1.0,1.0,0.0,0,,0.0,0.0027397260273972603,0.0,0.0
12326,55,Музыка - CD локального производства,1,1,1,1.0,199.0,1,199.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
12327,55,Музыка - CD локального производства,102,17,54,105.0,28930.0,3,274.83334,25.005775,1.0,3.0,0.0,38,0.7105263157894737,0.09098523,0.06986301369863014,0.37254901960784315,0.0
12328,55,Музыка - CD локального производства,41,13,21,44.0,8756.0,1,199.0,0.0,1.0,2.0,0.0,12,0.0,0.0,0.028082191780821917,0.2926829268292683,0.0
12330,55,Музыка - CD локального производства,52,15,38,52.0,10348.0,1,199.0,0.0,1.0,1.0,0.0,12,0.0,0.0,0.03561643835616438,0.23076923076923078,0.0
12331,40,Кино - DVD,20,13,18,20.0,2554.0,3,127.7,35.22275,1.0,1.0,0.0,0,,0.27582422,0.0136986301369863,0.0,0.0
12334,40,Кино - DVD,10,7,9,10.0,1195.0,3,119.5,33.304153,1.0,1.0,0.0,0,,0.27869585,0.00684931506849315,0.0,0.0
12335,55,Музыка - CD локального производства,12,6,10,12.0,2388.0,1,199.0,0.0,1.0,1.0,0.0,0,,0.0,0.00821917808219178,0.0,0.0
12336,55,Музыка - CD локального производства,1,1,1,1.0,199.0,1,199.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
12337,37,Кино - Blu-Ray,93,17,46,102.0,46272.47,18,456.0641,68.62257,1.0,4.0,0.0,33,0.42424242424242425,0.15046693,0.0636986301369863,0.3548387096774194,0.0
12338,40,Кино - DVD,1,1,1,1.0,58.0,1,58.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
1234,56,Музыка - CD фирменного производства,1,1,1,1.0,499.0,1,499.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
12340,40,Кино - DVD,1,1,1,1.0,99.0,1,99.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
12342,40,Кино - DVD,1,1,1,1.0,58.0,1,58.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
12346,40,Кино - DVD,28,15,19,28.0,11172.0,1,399.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.019178082191780823,0.03571428571428571,0.0
12347,40,Кино - DVD,3,2,3,3.0,84.0,1,28.0,0.0,1.0,1.0,0.0,0,,0.0,0.002054794520547945,0.0,0.0
12348,40,Кино - DVD,4,4,3,4.0,352.0,2,88.0,20.0,1.0,1.0,0.0,0,,0.22727273,0.0027397260273972603,0.0,0.0
12349,40,Кино - DVD,46,14,29,47.0,6209.0,3,131.73914,27.515196,1.0,2.0,0.0,8,0.5,0.20886122,0.031506849315068496,0.17391304347826086,0.0
1235,55,Музыка - CD локального производства,200,20,62,214.0,63851.45,3,298.32724,6.0504847,1.0,4.0,1.0,121,0.008264462809917356,0.020281369,0.136986301369863,0.605,0.004651162790697674
12350,40,Кино - DVD,18,9,14,19.0,2831.0,1,149.0,0.0,1.0,2.0,0.0,1,0.0,0.0,0.012328767123287671,0.05555555555555555,0.0
12351,40,Кино - DVD,51,16,24,52.0,7748.0,1,149.0,0.0,1.0,2.0,0.0,14,0.0,0.0,0.03493150684931507,0.27450980392156865,0.0
12352,40,Кино - DVD,243,20,71,262.0,39030.05,3,148.96729,0.4779967,1.0,3.0,0.0,163,0.0,0.0032087362,0.16643835616438357,0.6707818930041153,0.0
12354,40,Кино - DVD,1,1,1,1.0,148.0,1,148.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
12355,40,Кино - DVD,34,15,14,52.0,20748.0,1,399.0,0.0,1.0,6.0,0.0,4,0.0,0.0,0.023287671232876714,0.11764705882352941,0.0
12356,40,Кино - DVD,189,20,22,507.0,176873.2,3,348.8769,0.9872072,2.0,17.0,0.0,109,0.0,0.002829672,0.12945205479452054,0.5767195767195767,0.0
12357,37,Кино - Blu-Ray,58,17,15,79.0,43343.55,2,548.8422,1.201449,1.0,3.0,0.0,9,0.0,0.002189061,0.03972602739726028,0.15517241379310345,0.0
12358,40,Кино - DVD,22,14,10,25.0,3725.0,1,149.0,0.0,1.0,3.0,0.0,2,0.0,0.0,0.015068493150684932,0.09090909090909091,0.0
12359,40,Кино - DVD,23,11,15,23.0,2277.0,1,99.0,0.0,1.0,1.0,0.0,2,0.0,0.0,0.015753424657534248,0.08695652173913043,0.0
1236,55,Музыка - CD локального производства,85,18,51,86.0,25714.0,1,299.0,0.0,1.0,2.0,1.0,27,0.0,0.0,0.05821917808219178,0.3176470588235294,0.011494252873563218
12360,38,Кино - Blu-Ray 3D,105,20,49,107.0,57913.1,6,541.0962,38.3248,1.0,2.0,0.0,35,0.02857142857142857,0.07082807,0.07191780821917808,0.3333333333333333,0.0
12361,40,Кино - DVD,464,20,73,635.0,76038.6,8,122.70921,24.953089,1.0,8.0,0.0,384,0.5677083333333334,0.2033514,0.3178082191780822,0.8275862068965517,0.0
12365,40,Кино - DVD,34,12,25,34.0,11814.9,3,347.49707,8.745925,1.0,1.0,0.0,6,0.16666666666666666,0.02516834,0.023287671232876714,0.17647058823529413,0.0
12366,40,Кино - DVD,2,2,2,2.0,56.0,1,28.0,0.0,1.0,1.0,0.0,0,,0.0,0.0013698630136986301,0.0,0.0
12368,40,Кино - DVD,1,1,1,1.0,98.0,1,98.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
12370,40,Кино - DVD,111,19,56,114.0,16986.0,1,149.0,0.0,1.0,2.0,0.0,49,0.0,0.0,0.07602739726027398,0.44144144144144143,0.0
12371,40,Кино - DVD,9,8,8,9.0,1341.0,1,149.0,0.0,1.0,1.0,0.0,0,,0.0,0.0061643835616438354,0.0,0.0
12372,37,Кино - Blu-Ray,12,11,10,12.0,3280.33,5,273.36084,45.7842,1.0,1.0,0.0,0,,0.16748631,0.00821917808219178,0.0,0.0
12373,40,Кино - DVD,7,5,7,7.0,886.0,2,126.57143,26.726124,1.0,1.0,0.0,0,,0.21115448,0.004794520547945206,0.0,0.0
12375,40,Кино - DVD,66,18,19,120.0,41862.55,2,348.73563,2.147948,1.0,6.0,0.0,16,0.0,0.0061592446,0.045205479452054796,0.24242424242424243,0.0
12376,37,Кино - Blu-Ray,71,16,44,81.0,12069.0,1,149.0,0.0,1.0,3.0,0.0,26,0.0,0.0,0.04863013698630137,0.36619718309859156,0.0
12378,40,Кино - DVD,7,6,6,7.0,1043.0,1,149.0,0.0,1.0,1.0,0.0,0,,0.0,0.004794520547945206,0.0,0.0
12379,40,Кино - DVD,57,18,37,58.0,8142.0,2,140.22807,19.186134,1.0,2.0,0.0,8,0.5,0.13682093,0.03904109589041096,0.14035087719298245,0.0
1238,58,Музыка - Винил,3,3,3,3.0,4497.0,1,1499.0,0.0,1.0,1.0,0.0,0,,0.0,0.002054794520547945,0.0,0.0
12380,55,Музыка - CD локального производства,91,19,22,127.0,31560.55,3,248.31375,5.3873773,1.0,7.0,0.0,28,0.0,0.021695847,0.06232876712328767,0.3076923076923077,0.0
12381,55,Музыка - CD локального производства,22,9,17,22.0,3506.0,4,159.36363,55.488777,1.0,1.0,0.0,4,1.0,0.3481897,0.015068493150684932,0.18181818181818182,0.0
12383,55,Музыка - CD локального производства,101,19,56,103.0,25634.0,2,248.87129,1.2935483,1.0,2.0,0.0,38,0.02631578947368421,0.00519766,0.06917808219178082,0.37623762376237624,0.0
12384,55,Музыка - CD локального производства,15,9,13,15.0,710.0,3,47.333332,24.918917,1.0,1.0,0.0,0,,0.526456,0.010273972602739725,0.0,0.0
12385,55,Музыка - CD локального производства,1,1,1,1.0,28.0,1,28.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
12386,40,Кино - DVD,38,15,22,39.0,7761.0,1,199.0,0.0,1.0,2.0,0.0,5,0.0,0.0,0.026027397260273973,0.13157894736842105,0.0
12387,40,Кино - DVD,41,16,27,42.0,8358.0,1,199.0,0.0,1.0,2.0,0.0,5,0.0,0.0,0.028082191780821917,0.12195121951219512,0.0
12388,40,Кино - DVD,8,6,7,8.0,384.0,3,48.0,25.071327,1.0,1.0,0.0,0,,0.5223193,0.005479452054794521,0.0,0.0
12389,40,Кино - DVD,11,5,10,11.0,2937.0,3,267.0,114.90779,1.0,1.0,0.0,0,,0.43036625,0.007534246575342466,0.0,0.0
12390,37,Кино - Blu-Ray,18,8,12,18.0,2652.2,2,147.34444,7.023928,1.0,1.0,0.0,1,0.0,0.04767013,0.012328767123287671,0.05555555555555555,0.0
12391,40,Кино - DVD,35,14,20,37.0,12895.55,2,348.50143,2.9495904,1.0,2.0,0.0,2,0.0,0.00846364,0.023972602739726026,0.05714285714285714,0.0
12392,40,Кино - DVD,24,13,21,25.0,3725.0,1,149.0,0.0,1.0,2.0,0.0,5,0.0,0.0,0.01643835616438356,0.20833333333333334,0.0
12393,40,Кино - DVD,9,5,9,9.0,1016.0,3,112.888885,40.787388,1.0,1.0,0.0,0,,0.36130562,0.0061643835616438354,0.0,0.0
12395,40,Кино - DVD,8,7,8,8.0,1192.0,1,149.0,0.0,1.0,1.0,0.0,0,,0.0,0.005479452054794521,0.0,0.0
12396,37,Кино - Blu-Ray,1,1,1,1.0,98.0,1,98.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
12397,40,Кино - DVD,165,20,13,529.0,184061.05,11,314.53522,116.63158,2.0,20.0,0.0,85,0.6588235294117647,0.3708061,0.11301369863013698,0.5151515151515151,0.0
12398,37,Кино - Blu-Ray,104,20,13,202.0,134717.84,11,606.8853,271.8382,1.0,8.0,0.0,32,0.6875,0.4479235,0.07123287671232877,0.3076923076923077,0.0
1240,58,Музыка - Винил,4,4,4,4.0,7596.0,1,1899.0,0.0,1.0,1.0,0.0,0,,0.0,0.0027397260273972603,0.0,0.0
12401,55,Музыка - CD локального производства,43,14,36,44.0,6900.0,3,155.8372,57.97903,1.0,2.0,0.0,6,1.0,0.3720487,0.02945205479452055,0.13953488372093023,0.0
12402,40,Кино - DVD,5,5,5,5.0,690.0,2,138.0,22.36068,1.0,1.0,0.0,0,,0.16203392,0.003424657534246575,0.0,0.0
12403,40,Кино - DVD,22,7,14,23.0,4577.0,1,199.0,0.0,1.0,2.0,0.0,1,0.0,0.0,0.015068493150684932,0.045454545454545456,0.0
12404,37,Кино - Blu-Ray,3,3,3,3.0,447.0,1,149.0,0.0,1.0,1.0,0.0,0,,0.0,0.002054794520547945,0.0,0.0
12405,38,Кино - Blu-Ray 3D,15,12,12,16.0,11584.0,2,722.3333,70.37315,1.0,2.0,0.0,0,,0.09742477,0.010273972602739725,0.0,0.0
12406,40,Кино - DVD,79,19,49,81.0,12069.0,1,149.0,0.0,1.0,2.0,0.0,26,0.0,0.0,0.05410958904109589,0.3291139240506329,0.0
1241,55,Музыка - CD локального производства,87,17,51,89.0,26595.55,3,298.82242,1.6030827,1.0,2.0,0.0,35,0.0,0.0053646667,0.05958904109589041,0.40229885057471265,0.0
12410,37,Кино - Blu-Ray,31,18,13,33.0,18117.0,1,549.0,0.0,1.0,2.0,0.0,0,,0.0,0.021232876712328767,0.0,0.0
12412,40,Кино - DVD,10,5,8,10.0,1490.0,1,149.0,0.0,1.0,1.0,0.0,2,0.0,0.0,0.00684931506849315,0.2,0.0
12413,40,Кино - DVD,9,6,8,9.0,2241.0,1,249.0,0.0,1.0,1.0,0.0,0,,0.0,0.0061643835616438354,0.0,0.0
12414,40,Кино - DVD,18,11,16,18.0,7722.0,1,429.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.012328767123287671,0.05555555555555555,0.0
12415,40,Кино - DVD,43,14,34,43.0,6407.0,1,149.0,0.0,1.0,1.0,0.0,12,0.0,0.0,0.02945205479452055,0.27906976744186046,0.0
12416,55,Музыка - CD локального производства,53,17,37,53.0,9781.0,3,184.54716,41.33706,1.0,1.0,0.0,9,0.3333333333333333,0.22399184,0.036301369863013695,0.16981132075471697,0.0
12417,59,Музыка - Музыкальное видео,3,2,3,3.0,84.0,1,28.0,0.0,1.0,1.0,0.0,0,,0.0,0.002054794520547945,0.0,0.0
12418,55,Музыка - CD локального производства,73,17,49,77.0,13829.0,3,179.9178,41.731865,1.0,2.0,0.0,25,0.32,0.23194961,0.05,0.3424657534246575,0.0
12419,59,Музыка - Музыкальное видео,19,10,18,20.0,2503.0,3,128.6842,32.59525,1.0,2.0,0.0,1,0.0,0.25329643,0.013013698630136987,0.05263157894736842,0.0
1242,23,Игры - XBOX 360,2,2,2,2.0,2598.5,2,1299.25,0.35355338,1.0,1.0,0.0,0,,0.00027212113,0.0013698630136986301,0.0,0.0
12420,59,Музыка - Музыкальное видео,1,1,1,1.0,148.0,1,148.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
12422,57,Музыка - MP3,22,10,17,22.0,6427.0,2,292.13635,32.19331,1.0,1.0,0.0,0,,0.1101996,0.015068493150684932,0.0,0.0
12423,55,Музыка - CD локального производства,56,18,38,56.0,8663.0,3,154.69643,58.995197,1.0,1.0,0.0,11,0.7272727272727273,0.3813611,0.038356164383561646,0.19642857142857142,0.0
12424,55,Музыка - CD локального производства,18,8,15,18.0,3582.0,1,199.0,0.0,1.0,1.0,0.0,3,0.0,0.0,0.012328767123287671,0.16666666666666666,0.0
12425,55,Музыка - CD локального производства,11,6,9,11.0,1678.0,2,152.54546,15.075567,1.0,1.0,0.0,1,0.0,0.09882672,0.007534246575342466,0.09090909090909091,0.0
12426,55,Музыка - CD локального производства,14,7,14,14.0,1353.0,4,96.64286,50.364223,1.0,1.0,0.0,2,1.0,0.52113754,0.009589041095890411,0.14285714285714285,0.0
12427,55,Музыка - CD локального производства,1,1,1,1.0,299.0,1,299.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
12428,55,Музыка - CD локального производства,29,13,25,29.0,11571.0,1,399.0,0.0,1.0,1.0,0.0,3,0.0,0.0,0.01986301369863014,0.10344827586206896,0.0
12429,55,Музыка - CD локального производства,16,12,10,16.0,3184.0,1,199.0,0.0,1.0,1.0,0.0,0,,0.0,0.010958904109589041,0.0,0.0
1243,30,Игры PC - Стандартные издания,128,20,37,161.0,66854.47,11,408.52115,82.199104,1.0,4.0,0.0,54,0.42592592592592593,0.20121138,0.08767123287671233,0.421875,0.0
12430,55,Музыка - CD локального производства,1,1,1,1.0,198.0,1,198.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
12431,55,Музыка - CD локального производства,26,12,19,26.0,3038.0,3,116.84615,67.40189,1.0,1.0,0.0,1,1.0,0.5768431,0.01780821917808219,0.038461538461538464,0.0
12432,55,Музыка - CD локального производства,10,5,10,10.0,1730.0,4,173.0,48.591267,1.0,1.0,0.0,0,,0.28087437,0.00684931506849315,0.0,0.0
12433,59,Музыка - Музыкальное видео,8,6,8,8.0,946.0,3,118.25,51.71557,1.0,1.0,0.0,0,,0.43734097,0.005479452054794521,0.0,0.0
12434,55,Музыка - CD локального производства,28,11,24,28.0,5572.0,1,199.0,0.0,1.0,1.0,0.0,2,0.0,0.0,0.019178082191780823,0.07142857142857142,0.0
12435,55,Музыка - CD локального производства,16,6,14,16.0,2918.0,3,182.375,43.66062,1.0,1.0,0.0,0,,0.23940025,0.010958904109589041,0.0,0.0
12437,40,Кино - DVD,6,5,5,6.0,1038.0,3,173.0,41.833,1.0,1.0,0.0,0,,0.24180925,0.00410958904109589,0.0,0.0
12438,55,Музыка - CD локального производства,44,16,18,47.0,11689.85,2,248.70113,1.9824362,1.0,3.0,0.0,8,0.0,0.007971159,0.030136986301369864,0.18181818181818182,0.0
12439,55,Музыка - CD локального производства,2,2,2,2.0,116.0,1,58.0,0.0,1.0,1.0,0.0,0,,0.0,0.0013698630136986301,0.0,0.0
1244,55,Музыка - CD локального производства,4,3,4,4.0,742.0,2,185.5,25.0,1.0,1.0,0.0,0,,0.13477089,0.0027397260273972603,0.0,0.0
12440,37,Кино - Blu-Ray,33,16,23,33.0,14732.2705,6,446.43243,82.692924,1.0,1.0,0.0,1,0.0,0.18523055,0.022602739726027398,0.030303030303030304,0.0
12442,40,Кино - DVD,33,15,23,34.0,4771.0,3,140.06061,22.394112,1.0,2.0,0.0,1,1.0,0.15988873,0.022602739726027398,0.030303030303030304,0.0
12443,40,Кино - DVD,58,18,25,83.0,28879.2,3,347.4862,9.424797,1.0,5.0,0.0,14,0.0,0.027122796,0.03972602739726028,0.2413793103448276,0.0
12444,41,Кино - Коллекционное,78,18,40,82.0,32718.0,1,399.0,0.0,1.0,3.0,0.0,27,0.0,0.0,0.05342465753424658,0.34615384615384615,0.0
12445,41,Кино - Коллекционное,45,19,12,52.0,31148.0,1,599.0,0.0,1.0,3.0,0.0,3,0.0,0.0,0.030821917808219176,0.06666666666666667,0.0
12446,40,Кино - DVD,23,8,21,23.0,2429.0,3,105.608696,26.001291,1.0,1.0,0.0,4,0.75,0.24620408,0.015753424657534248,0.17391304347826086,0.0
12447,40,Кино - DVD,59,17,30,62.0,21434.7,3,345.55423,20.611498,1.0,2.0,0.0,9,0.0,0.05964765,0.04041095890410959,0.15254237288135594,0.0
12448,37,Кино - Blu-Ray,40,17,17,43.0,17157.0,1,399.0,0.0,1.0,2.0,0.0,0,,0.0,0.0273972602739726,0.0,0.0
12449,40,Кино - DVD,10,6,10,10.0,2990.0,1,299.0,0.0,1.0,1.0,0.0,0,,0.0,0.00684931506849315,0.0,0.0
1245,41,Кино - Коллекционное,16,11,13,17.0,6783.0,1,399.0,0.0,1.0,2.0,0.0,0,,0.0,0.010958904109589041,0.0,0.0
12450,37,Кино - Blu-Ray,7,4,6,7.0,1043.0,1,149.0,0.0,1.0,1.0,0.0,0,,0.0,0.004794520547945206,0.0,0.0
12453,40,Кино - DVD,70,18,20,104.0,36127.55,3,346.5936,18.138014,1.0,8.0,0.0,13,0.0,0.052332222,0.04794520547945205,0.18571428571428572,0.0
12454,40,Кино - DVD,1,1,1,1.0,98.0,1,98.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
12455,37,Кино - Blu-Ray,35,18,16,38.0,20862.0,1,549.0,0.0,1.0,2.0,0.0,0,,0.0,0.023972602739726026,0.0,0.0
12457,40,Кино - DVD,82,18,48,89.0,12961.0,2,145.34146,13.100956,1.0,2.0,0.0,33,0.12121212121212122,0.09013915,0.056164383561643834,0.4024390243902439,0.0
12458,40,Кино - DVD,10,8,9,11.0,1518.0,2,136.9,38.26356,1.0,2.0,0.0,0,,0.2795001,0.00684931506849315,0.0,0.0
12459,37,Кино - Blu-Ray,121,19,50,124.0,56089.32,24,451.69083,76.35293,1.0,2.0,0.0,58,0.3275862068965517,0.16903803,0.08287671232876713,0.4793388429752066,0.0
12461,55,Музыка - CD локального производства,56,15,33,59.0,11721.1,2,198.64464,1.8632,1.0,2.0,0.0,10,0.0,0.009379563,0.038356164383561646,0.17857142857142858,0.0
12462,55,Музыка - CD локального производства,76,19,46,77.0,15313.05,2,198.86908,1.1413429,1.0,2.0,0.0,19,0.0,0.005739167,0.052054794520547946,0.25,0.0
12463,55,Музыка - CD локального производства,94,20,53,96.0,19104.0,1,199.0,0.0,1.0,2.0,0.0,36,0.0,0.0,0.06438356164383562,0.3829787234042553,0.0
